Year,Month,Day,Tair,Twat_obs,Twat_mod,Twat_obs_agg,Twat_mod_agg,Q,Tair_gap,Q_gap,segment_id
1990,12,2,15.88492482503301,-999.0,16.829129556813957,-999.0,-999.0,16.791375,0,0,0
1990,12,3,16.193018849691043,-999.0,17.313975837579775,-999.0,-999.0,14.8288333333333,0,0,0
1990,12,4,14.405035909017045,-999.0,17.404400039192826,-999.0,-999.0,13.592125,0,0,0
1990,12,5,12.199650065104038,-999.0,16.923747533729415,-999.0,-999.0,12.9248333333333,0,0,0
1990,12,6,10.373751576741997,-999.0,16.096482101170206,-999.0,-999.0,12.095625,0,0,0
1990,12,7,14.843929545085018,-999.0,16.109440108505098,-999.0,-999.0,10.9062916666667,0,0,0
1990,12,8,17.27503865559902,-999.0,17.13702636702813,-999.0,-999.0,10.409,0,0,0
1990,12,9,19.09006652832005,-999.0,18.400946992584757,-999.0,-999.0,9.65958333333333,0,0,0
1990,12,10,19.470752970378044,-999.0,19.483666522679812,-999.0,-999.0,9.30058333333333,0,0,0
1990,12,11,18.769923146566043,-999.0,20.073241692331656,-999.0,-999.0,8.71395833333333,0,0,0
1990,12,12,18.21642074585003,-999.0,20.2578583380241,-999.0,-999.0,8.07004166666667,0,0,0
1990,12,13,18.99675013224305,-999.0,20.46498480621759,-999.0,-999.0,7.77545833333333,0,0,0
1990,12,14,17.24555358886704,-999.0,20.432896571857025,-999.0,-999.0,6.60741666666667,0,0,0
1990,12,15,18.256250000000023,-999.0,20.378390147201095,-999.0,-999.0,6.634375,0,0,0
1990,12,16,17.710234578451036,-999.0,20.363243898147395,-999.0,-999.0,7.736125,0,0,0
1990,12,17,14.531006113688022,-999.0,19.62996875158656,-999.0,-999.0,8.27983333333333,0,0,0
1990,12,18,13.09003601074204,-999.0,18.464108112115177,-999.0,-999.0,7.4335,0,0,0
1990,12,19,14.822470601400028,-999.0,17.920102522431957,-999.0,-999.0,7.23929166666667,0,0,0
1990,12,20,15.554889933268043,-999.0,18.01324817379062,-999.0,-999.0,8.540125,0,0,0
1990,12,21,13.694038645427042,-999.0,17.825156017310526,-999.0,-999.0,8.897875,0,0,0
1990,12,22,12.230814870198005,-999.0,17.186862120648723,-999.0,-999.0,9.11079166666667,0,0,0
1990,12,23,13.208961741129997,-999.0,16.78972016190739,-999.0,-999.0,8.75425,0,0,0
1990,12,24,15.609788513184014,-999.0,17.148910465479567,-999.0,-999.0,8.29025,0,0,0
1990,12,25,16.521778361003044,-999.0,17.90507966178246,-999.0,-999.0,7.518,0,0,0
1990,12,26,14.63266143798802,-999.0,18.159104611069015,-999.0,-999.0,5.57804166666667,0,0,0
1990,12,27,16.34130503336604,-999.0,18.418287101385754,-999.0,-999.0,4.21466666666667,0,0,0
1990,12,28,16.862336730956997,-999.0,19.048205312153907,-999.0,-999.0,3.92379166666667,0,0,0
1990,12,29,15.572782135010016,-999.0,19.187370853896976,-999.0,-999.0,4.00525,0,0,0
1990,12,30,16.623728688558003,-999.0,19.265510667210048,-999.0,-999.0,3.995875,0,0,0
1990,12,31,13.995464579264024,-999.0,18.880451392725597,-999.0,-999.0,3.55045833333333,0,0,0
1991,1,1,11.37953592936202,-999.0,17.508157287164885,-999.0,-999.0,3.714,0,0,0
1991,1,2,14.601135508219045,-999.0,17.059263227511728,-999.0,-999.0,4.96908333333333,0,0,0
1991,1,3,10.694607035318995,-999.0,16.587744548596213,-999.0,-999.0,6.406875,0,0,0
1991,1,4,13.409975941976027,-999.0,16.226705243369945,-999.0,-999.0,5.45883333333333,0,0,0
1991,1,5,16.29726181030304,-999.0,17.150047192996755,-999.0,-999.0,4.07070833333333,0,0,0
1991,1,6,20.175876871745004,-999.0,19.27071146642317,-999.0,-999.0,3.12425,0,0,0
1991,1,7,19.007032012940044,-999.0,21.005419633486643,-999.0,-999.0,2.784,0,0,0
1991,1,8,18.77833836873401,-999.0,21.642668899502308,-999.0,-999.0,2.61691666666667,0,0,0
1991,1,9,14.329788462321003,-999.0,20.695620735829813,-999.0,-999.0,2.93270833333333,0,0,0
1991,1,10,10.115265146891034,-999.0,18.184163974423807,-999.0,-999.0,3.51658333333333,0,0,0
1991,1,11,10.994387563070006,-999.0,16.263045272972686,-999.0,-999.0,3.61741666666667,0,0,0
1991,1,12,13.903843180339038,-999.0,16.146109933996946,-999.0,-999.0,3.31458333333333,0,0,0
1991,1,13,16.22059529622402,-999.0,17.287716182620613,-999.0,-999.0,3.0195,0,0,0
1991,1,14,15.70871378580705,-999.0,18.24804358091826,-999.0,-999.0,2.97133333333333,0,0,0
1991,1,15,19.338620758057004,-999.0,19.640018200925503,-999.0,-999.0,2.747875,0,0,0
1991,1,16,18.756195322672,-999.0,20.921520179808056,-999.0,-999.0,3.44591666666667,0,0,0
1991,1,17,15.641172027588029,-999.0,20.414382872804733,-999.0,-999.0,12.4787083333333,0,0,0
1991,1,18,14.79132868448903,-999.0,19.3908432724762,-999.0,-999.0,10.9287916666667,0,0,0
1991,1,19,16.82435633341504,-999.0,19.126476270822153,-999.0,-999.0,6.56791666666667,0,0,0
1991,1,20,15.454351043701024,-999.0,19.1086346737271,-999.0,-999.0,5.41266666666667,0,0,0
1991,1,21,16.71197789510103,-999.0,19.168198485426448,-999.0,-999.0,4.941125,0,0,0
1991,1,22,18.07802225748702,-999.0,19.7534462009287,-999.0,-999.0,4.711875,0,0,0
1991,1,23,19.48771820068401,-999.0,20.703731859010862,-999.0,-999.0,4.06408333333333,0,0,0
1991,1,24,21.07065099080404,-999.0,21.953642554374024,-999.0,-999.0,3.64566666666667,0,0,0
1991,1,25,19.18210245768205,-999.0,22.214538841190446,-999.0,-999.0,7.75395833333333,0,0,0
1991,1,26,16.45951614379902,-999.0,21.266212665941957,-999.0,-999.0,10.06975,0,0,0
1991,1,27,16.173867797851017,-999.0,20.263497688526108,-999.0,-999.0,8.54845833333333,0,0,0
1991,1,28,20.556893920898005,-999.0,20.216725090019047,-999.0,-999.0,15.8371666666667,0,0,0
1991,1,29,21.14372278849305,-999.0,20.717137299737644,-999.0,-999.0,13.6634166666667,0,0,0
1991,1,30,19.261814371745004,-999.0,20.630563391884564,-999.0,-999.0,20.944875,0,0,0
1991,1,31,18.443030293782044,-999.0,20.143473114775947,-999.0,-999.0,19.77225,0,0,0
1991,2,1,16.385130818685013,-999.0,19.6641383598436,-999.0,-999.0,12.35725,0,0,0
1991,2,2,15.621082560220998,-999.0,19.118363112740944,-999.0,-999.0,13.5172916666667,0,0,0
1991,2,3,12.759880320231048,-999.0,18.26529886489925,-999.0,-999.0,12.7683333333333,0,0,0
1991,2,4,15.384154256185012,-999.0,17.851522617485053,-999.0,-999.0,9.59745833333333,0,0,0
1991,2,5,16.595714823405046,-999.0,18.226969158983433,-999.0,-999.0,8.39941666666667,0,0,0
1991,2,6,18.11530329386403,-999.0,18.954384972944663,-999.0,-999.0,7.226,0,0,0
1991,2,7,19.026231384277025,-999.0,19.823699732717348,-999.0,-999.0,6.93654166666667,0,0,0
1991,2,8,17.773577626546,-999.0,20.243350926744203,-999.0,-999.0,6.408375,0,0,0
1991,2,9,18.58227055867502,-999.0,20.483802671932736,-999.0,-999.0,5.79216666666667,0,0,0
1991,2,10,20.926285044352028,-999.0,21.301811460148436,-999.0,-999.0,5.387875,0,0,0
1991,2,11,19.381737009684,-999.0,21.878320746498353,-999.0,-999.0,5.03691666666667,0,0,0
1991,2,12,18.347992197672,-999.0,21.719997161740626,-999.0,-999.0,4.85829166666667,0,0,0
1991,2,13,20.20571034749304,-999.0,21.876949579941382,-999.0,-999.0,4.72929166666667,0,0,0
1991,2,14,20.04796244303401,-999.0,22.270850728727396,-999.0,-999.0,4.73116666666667,0,0,0
1991,2,15,20.51833114624003,-999.0,22.581219760453518,-999.0,-999.0,4.49391666666667,0,0,0
1991,2,16,21.68849461873401,-999.0,23.155704903795428,-999.0,-999.0,4.17608333333333,0,0,0
1991,2,17,20.05270665486603,-999.0,23.127595030204045,-999.0,-999.0,6.600625,0,0,0
1991,2,18,16.565343475342047,-999.0,21.22835189786154,-999.0,-999.0,32.779375,0,0,0
1991,2,19,16.409057871501034,-999.0,19.601568935286252,-999.0,-999.0,19.23225,0,0,0
1991,2,20,14.209947204590035,-999.0,18.62623854958299,-999.0,-999.0,15.779125,0,0,0
1991,2,21,12.994640604655046,-999.0,17.709099401476777,-999.0,-999.0,10.639375,0,0,0
1991,2,22,13.131403859456045,-999.0,17.06857318057386,-999.0,-999.0,8.40145833333333,0,0,0
1991,2,23,15.601902262370004,-999.0,17.192687368700742,-999.0,-999.0,7.19170833333333,0,0,0
1991,2,24,14.76815948486302,-999.0,17.510346879829648,-999.0,-999.0,6.46779166666667,0,0,0
1991,2,25,14.76608047485405,-999.0,17.506662907159445,-999.0,-999.0,9.543625,0,0,0
1991,2,26,10.433939870199026,-999.0,16.69929153087014,-999.0,-999.0,9.0765,0,0,0
1991,2,27,14.530981953939031,-999.0,16.33491592843122,-999.0,-999.0,8.43183333333333,0,0,0
1991,2,28,12.41579208374003,-999.0,16.34384558187099,-999.0,-999.0,8.370375,0,0,0
1991,3,1,12.912503814697004,-999.0,16.05850274903525,-999.0,-999.0,62.3363333333333,0,0,0
1991,3,2,13.844951883952035,-999.0,15.971258448926887,-999.0,-999.0,67.8967916666667,0,0,0
1991,3,3,16.839363352458008,-999.0,16.265390320866278,-999.0,-999.0,38.4897916666667,0,0,0
1991,3,4,15.615355428060012,-999.0,16.54833576221236,-999.0,-999.0,39.5250833333333,0,0,0
1991,3,5,15.626261647542036,-999.0,16.667865102596103,-999.0,-999.0,24.3665416666667,0,0,0
1991,3,6,15.66593831380203,-999.0,16.87562231557622,-999.0,-999.0,17.949875,0,0,0
1991,3,7,12.727194722494003,-999.0,16.663358838832536,-999.0,-999.0,14.5674166666667,0,0,0
1991,3,8,12.525188700358,-999.0,16.1833896336198,-999.0,-999.0,12.7767083333333,0,0,0
1991,3,9,13.039085642497014,-999.0,15.965496809666647,-999.0,-999.0,11.4144583333333,0,0,0
1991,3,10,13.51164143880203,-999.0,15.988612761866445,-999.0,-999.0,10.1971666666667,0,0,0
1991,3,11,13.31488571167,-999.0,16.032425905250214,-999.0,-999.0,9.869875,0,0,0
1991,3,12,13.637508646647008,-999.0,16.07101992598257,-999.0,-999.0,10.4204166666667,0,0,0
1991,3,13,15.072637176514036,-999.0,16.375335055732762,-999.0,-999.0,9.74216666666667,0,0,0
1991,3,14,14.883073425293048,-999.0,16.73990168842404,-999.0,-999.0,8.588375,0,0,0
1991,3,15,16.25826670328803,-999.0,17.033693174644178,-999.0,-999.0,14.253875,0,0,0
1991,3,16,14.969057973226027,-999.0,16.982719933468562,-999.0,-999.0,19.5330416666667,0,0,0
1991,3,17,13.781430816650015,-999.0,16.5646878305358,-999.0,-999.0,20.7726666666667,0,0,0
1991,3,18,15.128938293456995,-999.0,16.43609423101624,-999.0,-999.0,14.4200416666667,0,0,0
1991,3,19,15.293177541097007,-999.0,16.64755591768642,-999.0,-999.0,11.750625,0,0,0
1991,3,20,14.547161356608,-999.0,16.697962941872976,-999.0,-999.0,11.7305,0,0,0
1991,3,21,12.83729451497402,-999.0,16.339515999650434,-999.0,-999.0,11.8441666666667,0,0,0
1991,3,22,14.569678243001022,-999.0,16.202555187722908,-999.0,-999.0,10.1597916666667,0,0,0
1991,3,23,15.567961629232002,-999.0,16.577039538404325,-999.0,-999.0,8.83,0,0,0
1991,3,24,16.18583704630504,-999.0,17.092300191358827,-999.0,-999.0,8.01883333333333,0,0,0
1991,3,25,15.002990976969045,-999.0,17.28801793968898,-999.0,-999.0,7.48325,0,0,0
1991,3,26,15.089987691244003,-999.0,17.24800968586915,-999.0,-999.0,7.11641666666667,0,0,0
1991,3,27,15.870482381185012,-999.0,17.40235878068988,-999.0,-999.0,6.8365,0,0,0
1991,3,28,16.205397542317996,-999.0,17.689159216072216,-999.0,-999.0,6.64708333333333,0,0,0
1991,3,29,16.520031229655046,-999.0,17.976501265253106,-999.0,-999.0,6.42470833333333,0,0,0
1991,3,30,13.834020233154035,-999.0,17.647723643640695,-999.0,-999.0,6.34120833333333,0,0,0
1991,3,31,12.635655975342049,-999.0,16.76982685589965,-999.0,-999.0,6.12191666666667,0,0,0
1991,4,1,12.731614685058048,-999.0,16.09449851612806,-999.0,-999.0,5.86066666666667,0,0,0
1991,4,2,15.032877858480049,-999.0,16.22105035493736,-999.0,-999.0,5.569125,0,0,0
1991,4,3,17.015660858154035,-999.0,17.12952758503049,-999.0,-999.0,5.3175,0,0,0
1991,4,4,17.18894348144505,-999.0,17.982449685859024,-999.0,-999.0,5.88179166666667,0,0,0
1991,4,5,15.494629160563022,-999.0,18.09478373986842,-999.0,-999.0,5.80545833333333,0,0,0
1991,4,6,14.451196289062011,-999.0,17.632409623140234,-999.0,-999.0,6.0675,0,0,0
1991,4,7,12.802607472738032,-999.0,16.84481190010556,-999.0,-999.0,5.76891666666667,0,0,0
1991,4,8,13.637811279297011,-999.0,16.24986234570654,-999.0,-999.0,7.64029166666667,0,0,0
1991,4,9,9.66364313761403,-999.0,15.224885509058707,-999.0,-999.0,13.9385416666667,0,0,0
1991,4,10,8.77328008016002,-999.0,13.63999969842258,-999.0,-999.0,224.789666666667,0,0,0
1991,4,11,9.467399851481048,-999.0,13.1782813067579,-999.0,-999.0,482.900458333333,0,0,0
1991,4,12,8.437172190348008,-999.0,12.886593344126863,-999.0,-999.0,140.3495,0,0,0
1991,4,13,10.624355570475018,-999.0,12.818347257742314,-999.0,-999.0,66.812,0,0,0
1991,4,14,9.570475514730049,-999.0,12.774038877793222,-999.0,-999.0,45.6409583333333,0,0,0
1991,4,15,12.357628122965025,-999.0,12.921233614390806,-999.0,-999.0,35.4120833333333,0,0,0
1991,4,16,14.720906829834007,-999.0,13.474819391886658,-999.0,-999.0,28.6547083333333,0,0,0
1991,4,17,14.465088144938022,-999.0,13.995534741421647,-999.0,-999.0,24.0448333333333,0,0,0
1991,4,18,15.428285217285008,-999.0,14.427658845745746,-999.0,-999.0,21.0901666666667,0,0,0
1991,4,19,14.393179829915027,-999.0,14.680687669819392,-999.0,-999.0,18.9368333333333,0,0,0
1991,4,20,10.62538681030304,-999.0,14.240217351975174,-999.0,-999.0,17.3227916666667,0,0,0
1991,4,21,8.752945200602028,-999.0,13.320224280784194,-999.0,-999.0,18.215125,0,0,0
1991,4,22,6.630415852865042,-999.0,12.297754710804636,-999.0,-999.0,17.0988333333333,0,0,0
1991,4,23,9.208777364095,-999.0,11.823126362832658,-999.0,-999.0,15.3909583333333,0,0,0
1991,4,24,11.060168202718046,-999.0,12.096231787698812,-999.0,-999.0,16.8569583333333,0,0,0
1991,4,25,9.963581339518043,-999.0,12.26060967430304,-999.0,-999.0,24.7491666666667,0,0,0
1991,4,26,11.311779276530046,-999.0,12.33098559001377,-999.0,-999.0,33.4121666666667,0,0,0
1991,4,27,11.20827382405605,-999.0,12.415738412070501,-999.0,-999.0,35.2016666666667,0,0,0
1991,4,28,11.60846735636403,-999.0,12.426167167122546,-999.0,-999.0,43.3188333333333,0,0,0
1991,4,29,9.290630594889024,-999.0,11.997891762680748,-999.0,-999.0,166.632541666667,0,0,0
1991,4,30,10.718654886882009,-999.0,11.816451858657933,-999.0,-999.0,75.8542916666667,0,0,0
1991,5,1,10.272746022542036,-999.0,11.63400777847207,-999.0,-999.0,301.235291666667,0,0,0
1991,5,2,10.220955149333008,-999.0,11.535111716645979,-999.0,-999.0,244.414,0,0,0
1991,5,3,10.321467336018998,-999.0,11.50679553964153,-999.0,-999.0,114.113541666667,0,0,0
1991,5,4,11.063191986084007,-999.0,11.575682769283397,-999.0,-999.0,72.3562083333333,0,0,0
1991,5,5,9.487460072835006,-999.0,11.542244513422103,-999.0,-999.0,56.1760833333333,0,0,0
1991,5,6,10.450035349528036,-999.0,11.515329621155436,-999.0,-999.0,47.2442083333333,0,0,0
1991,5,7,9.18952204386403,-999.0,11.393011268985694,-999.0,-999.0,77.996875,0,0,0
1991,5,8,10.11369349161805,-999.0,11.314954823762298,-999.0,-999.0,51.78875,0,0,0
1991,5,9,10.845489756266034,-999.0,11.413720530772032,-999.0,-999.0,43.7261666666667,0,0,0
1991,5,10,11.69728622436503,-999.0,11.602767950769438,-999.0,-999.0,37.4869166666667,0,0,0
1991,5,11,12.122247314453034,-999.0,11.833983367091891,-999.0,-999.0,31.5120416666667,0,0,0
1991,5,12,8.932581837972009,-999.0,11.67674039947373,-999.0,-999.0,26.8960416666667,0,0,0
1991,5,13,9.729572550455998,-999.0,11.412168937363294,-999.0,-999.0,24.0270833333333,0,0,0
1991,5,14,10.201787567139036,-999.0,11.405272915058031,-999.0,-999.0,21.9007916666667,0,0,0
1991,5,15,7.601509348551019,-999.0,11.120820056454516,-999.0,-999.0,19.6501666666667,0,0,0
1991,5,16,11.044718678792036,-999.0,11.141870300754297,-999.0,-999.0,18.0242083333333,0,0,0
1991,5,17,11.519302622477028,-999.0,11.590113865827995,-999.0,-999.0,17.3518333333333,0,0,0
1991,5,18,9.984051005045046,-999.0,11.664663256526627,-999.0,-999.0,17.9248333333333,0,0,0
1991,5,19,7.63202056884802,-999.0,11.199992130243176,-999.0,-999.0,17.4970416666667,0,0,0
1991,5,20,10.618110911052042,-999.0,11.09012369296929,-999.0,-999.0,15.8617916666667,0,0,0
1991,5,21,10.868503824870004,-999.0,11.42270306101946,-999.0,-999.0,14.2082916666667,0,0,0
1991,5,22,10.40363210042301,-999.0,11.585846127716717,-999.0,-999.0,13.3323333333333,0,0,0
1991,5,23,10.969173685710018,-999.0,11.714704142672327,-999.0,-999.0,12.6380833333333,0,0,0
1991,5,24,9.15126444498702,-999.0,11.576763674615608,-999.0,-999.0,12.274,0,0,0
1991,5,25,7.492177581787018,-999.0,10.996679636814946,-999.0,-999.0,11.8525,0,0,0
1991,5,26,7.870347595215037,-999.0,10.50404498668014,-999.0,-999.0,11.4739583333333,0,0,0
1991,5,27,9.01115315755203,-999.0,10.445815866610769,-999.0,-999.0,12.2224166666667,0,0,0
1991,5,28,10.323433176677042,-999.0,10.737086735962638,-999.0,-999.0,13.647375,0,0,0
1991,5,29,10.78266677856402,-999.0,11.094145848593143,-999.0,-999.0,14.65675,0,0,0
1991,5,30,8.584155019124012,-999.0,10.995156930884212,-999.0,-999.0,15.4504583333333,0,0,0
1991,5,31,9.27620468139702,-999.0,10.777798924081365,-999.0,-999.0,13.6422916666667,0,0,0
1991,6,1,10.963258361816033,-999.0,11.009616776803217,-999.0,-999.0,12.8297916666667,0,0,0
1991,6,2,8.665813700358001,-999.0,10.821167810004763,-999.0,-999.0,31.9444583333333,0,0,0
1991,6,3,5.375522867839038,-999.0,10.041378958905815,-999.0,-999.0,29.9042083333333,0,0,0
1991,6,4,6.4168182373049945,-999.0,9.446715513741868,-999.0,-999.0,20.0087083333333,0,0,0
1991,6,5,10.801109568278036,-999.0,9.788720340529153,-999.0,-999.0,16.841375,0,0,0
1991,6,6,13.22023544311503,-999.0,10.670498433695967,-999.0,-999.0,24.972125,0,0,0
1991,6,7,8.58604838053401,-999.0,10.695896872321363,-999.0,-999.0,28.8062916666667,0,0,0
1991,6,8,6.766226704915027,-999.0,10.051661286792749,-999.0,-999.0,30.523875,0,0,0
1991,6,9,6.323901112874012,-999.0,9.488607130828155,-999.0,-999.0,52.7310833333333,0,0,0
1991,6,10,5.264764404297011,-999.0,9.089227658885386,-999.0,-999.0,62.31875,0,0,0
1991,6,11,5.131520843505996,-999.0,8.8385950328392,-999.0,-999.0,67.22175,0,0,0
1991,6,12,6.5445444742840095,-999.0,8.791514891205761,-999.0,-999.0,41.112875,0,0,0
1991,6,13,7.782407379150015,-999.0,8.94403070307177,-999.0,-999.0,31.5098333333333,0,0,0
1991,6,14,6.326523081462028,-999.0,8.953227575374699,-999.0,-999.0,25.625,0,0,0
1991,6,15,5.566607411702023,-999.0,8.719839704278915,-999.0,-999.0,22.915,0,0,0
1991,6,16,5.8796503702800464,-999.0,8.550738421410012,-999.0,-999.0,24.991625,0,0,0
1991,6,17,8.007900492350018,-999.0,8.73799275131845,-999.0,-999.0,20.4645833333333,0,0,0
1991,6,18,10.16826400756804,-999.0,9.335877825805355,-999.0,-999.0,18.7359166666667,0,0,0
1991,6,19,9.440880076090025,-999.0,9.796786485328536,-999.0,-999.0,18.8740833333333,0,0,0
1991,6,20,7.288915252686024,-999.0,9.675072273959561,-999.0,-999.0,19.2365416666667,0,0,0
1991,6,21,3.85411605835003,-999.0,8.911213645378151,-999.0,-999.0,17.3145,0,0,0
1991,6,22,3.889927164713015,-999.0,8.087460784965154,-999.0,-999.0,15.6106666666667,0,0,0
1991,6,23,7.1229670206710125,-999.0,8.094449584614116,-999.0,-999.0,21.3157916666667,0,0,0
1991,6,24,6.866240437825013,-999.0,8.419960325096158,-999.0,-999.0,48.519875,0,0,0
1991,6,25,7.569023386637014,-999.0,8.617020362000222,-999.0,-999.0,44.952625,0,0,0
1991,6,26,6.809935506185013,-999.0,8.681114290681649,-999.0,-999.0,41.429375,0,0,0
1991,6,27,4.461793518066031,-999.0,8.4199605746166,-999.0,-999.0,34.6759166666667,0,0,0
1991,6,28,5.137188212077035,-999.0,8.243133377158683,-999.0,-999.0,75.6623333333333,0,0,0
1991,6,29,5.3223421732580505,-999.0,8.222428540118528,-999.0,-999.0,52.5329166666667,0,0,0
1991,6,30,4.437852478027025,-999.0,8.088368264918747,-999.0,-999.0,38.6939583333333,0,0,0
1991,7,1,4.881739552816043,-999.0,7.946363396234089,-999.0,-999.0,30.9282083333333,0,0,0
1991,7,2,6.007594045003032,-999.0,8.005006204668753,-999.0,-999.0,30.9725,0,0,0
1991,7,3,4.665054575602028,-999.0,7.976036632802722,-999.0,-999.0,29.4792916666667,0,0,0
1991,7,4,5.023095703125023,-999.0,7.861805001299456,-999.0,-999.0,25.505625,0,0,0
1991,7,5,3.5513219197590047,-999.0,7.638812483824524,-999.0,-999.0,24.2974583333333,0,0,0
1991,7,6,4.3020111083980055,-999.0,7.444836313478292,-999.0,-999.0,21.9444583333333,0,0,0
1991,7,7,3.8085838317870175,-999.0,7.322298676070677,-999.0,-999.0,20.197125,0,0,0
1991,7,8,4.700395202637026,-999.0,7.293628914573711,-999.0,-999.0,18.6462916666667,0,0,0
1991,7,9,7.432820892334007,-999.0,7.723506830493938,-999.0,-999.0,17.8740416666667,0,0,0
1991,7,10,5.712058003743039,-999.0,8.022233402474745,-999.0,-999.0,17.754125,0,0,0
1991,7,11,3.562020874023005,-999.0,7.689481957328606,-999.0,-999.0,15.9705833333333,0,0,0
1991,7,12,5.749851481120004,-999.0,7.550464467115839,-999.0,-999.0,14.8759166666667,0,0,0
1991,7,13,5.446054077149029,-999.0,7.679676155117328,-999.0,-999.0,14.7935,0,0,0
1991,7,14,6.445765431722009,-999.0,7.860087068390525,-999.0,-999.0,14.2422083333333,0,0,0
1991,7,15,5.086099243164028,-999.0,7.874222278859385,-999.0,-999.0,13.332,0,0,0
1991,7,16,3.547963714599007,-999.0,7.4688112681886745,-999.0,-999.0,12.7445416666667,0,0,0
1991,7,17,5.951702372233001,-999.0,7.410816497443579,-999.0,-999.0,12.2107083333333,0,0,0
1991,7,18,9.429325358073015,-999.0,8.21339055476369,-999.0,-999.0,14.8650416666667,0,0,0
1991,7,19,9.717788950602028,-999.0,9.001332002400265,-999.0,-999.0,26.0779166666667,0,0,0
1991,7,20,9.812298075358,-999.0,9.410946495549016,-999.0,-999.0,23.6580833333333,0,0,0
1991,7,21,9.668318684896008,-999.0,9.664465911886094,-999.0,-999.0,21.038375,0,0,0
1991,7,22,9.505011494954031,-999.0,9.802547042092227,-999.0,-999.0,19.84025,0,0,0
1991,7,23,10.23786061604801,-999.0,9.92170916136639,-999.0,-999.0,23.8621666666667,0,0,0
1991,7,24,8.571993764241995,-999.0,9.826347105507073,-999.0,-999.0,23.7298333333333,0,0,0
1991,7,25,7.42013320922905,-999.0,9.386243262018693,-999.0,-999.0,44.1597083333333,0,0,0
1991,7,26,6.671273803711017,-999.0,8.906457768281012,-999.0,-999.0,78.6389166666667,0,0,0
1991,7,27,5.863384501139024,-999.0,8.598012165399986,-999.0,-999.0,56.2622083333333,0,0,0
1991,7,28,6.704876200358001,-999.0,8.501158971417622,-999.0,-999.0,42.71375,0,0,0
1991,7,29,7.426440175374012,-999.0,8.59492751992542,-999.0,-999.0,33.0875,0,0,0
1991,7,30,8.71733118693004,-999.0,8.855389091076036,-999.0,-999.0,29.733625,0,0,0
1991,7,31,10.511326090495004,-999.0,9.326069029794189,-999.0,-999.0,27.0230416666667,0,0,0
1991,8,1,10.572474416097007,-999.0,9.791243761601653,-999.0,-999.0,23.6932083333333,0,0,0
1991,8,2,8.027293141683003,-999.0,9.779375604821587,-999.0,-999.0,22.5860833333333,0,0,0
1991,8,3,5.94152603149405,-999.0,9.281049747503904,-999.0,-999.0,22.821125,0,0,0
1991,8,4,5.642104085286007,-999.0,8.776344652504092,-999.0,-999.0,20.2478333333333,0,0,0
1991,8,5,6.209923044841048,-999.0,8.545690469549543,-999.0,-999.0,18.2242083333333,0,0,0
1991,8,6,9.515135701497002,-999.0,8.932108182242064,-999.0,-999.0,17.4825416666667,0,0,0
1991,8,7,13.323191579183003,-999.0,9.975345483266848,-999.0,-999.0,21.3079583333333,0,0,0
1991,8,8,11.824132537842049,-999.0,10.618790108342141,-999.0,-999.0,26.9380833333333,0,0,0
1991,8,9,12.25111414591504,-999.0,10.710609476959808,-999.0,-999.0,34.9410416666667,0,0,0
1991,8,10,10.419437662760004,-999.0,10.377193139268288,-999.0,-999.0,55.7805416666667,0,0,0
1991,8,11,6.860411580404048,-999.0,9.634671818668151,-999.0,-999.0,88.6092916666667,0,0,0
1991,8,12,6.919502512614031,-999.0,9.182264186806439,-999.0,-999.0,52.552625,0,0,0
1991,8,13,10.357078806559002,-999.0,9.358577155441775,-999.0,-999.0,38.07575,0,0,0
1991,8,14,11.76908645629902,-999.0,9.93109111761905,-999.0,-999.0,30.0834166666667,0,0,0
1991,8,15,11.761529541016046,-999.0,10.44682561475475,-999.0,-999.0,25.4859166666667,0,0,0
1991,8,16,10.583397165934002,-999.0,10.67344882743635,-999.0,-999.0,21.8870416666667,0,0,0
1991,8,17,12.20497156779004,-999.0,10.938308912455172,-999.0,-999.0,21.145125,0,0,0
1991,8,18,6.679053243001022,-999.0,10.421394461594062,-999.0,-999.0,44.14725,0,0,0
1991,8,19,3.6770111083980055,-999.0,9.40899400850103,-999.0,-999.0,89.850875,0,0,0
1991,8,20,5.127083079019997,-999.0,8.970114701453545,-999.0,-999.0,72.1190833333333,0,0,0
1991,8,21,6.962332661947016,-999.0,9.03290464755855,-999.0,-999.0,100.5345,0,0,0
1991,8,22,7.539614613851029,-999.0,9.20584012921213,-999.0,-999.0,111.80175,0,0,0
1991,8,23,8.970512644450025,-999.0,9.399402400434553,-999.0,-999.0,103.878208333333,0,0,0
1991,8,24,9.217420196532998,-999.0,9.594914098629344,-999.0,-999.0,66.914625,0,0,0
1991,8,25,9.01999308268205,-999.0,9.746881996028,-999.0,-999.0,49.6046666666667,0,0,0
1991,8,26,11.974139149984012,-999.0,10.13810774886111,-999.0,-999.0,40.3598333333333,0,0,0
1991,8,27,10.066716766357048,-999.0,10.435520235493627,-999.0,-999.0,34.1829583333333,0,0,0
1991,8,28,10.789851125081045,-999.0,10.584087084080586,-999.0,-999.0,29.3424166666667,0,0,0
1991,8,29,10.413975016276028,-999.0,10.749362269531346,-999.0,-999.0,25.7162916666667,0,0,0
1991,8,30,10.288888549804994,-999.0,10.848118625186846,-999.0,-999.0,22.908125,0,0,0
1991,8,31,10.888735707601027,-999.0,11.017226708640008,-999.0,-999.0,20.7167083333333,0,0,0
