DateTime,Air Temperature (1.5m)
2016-05-08,9.837616
2016-05-09,10.271487
2016-05-10,10.933721
2016-05-11,10.53116
2016-05-12,13.9516994
2016-05-13,13.0168026
2016-05-14,12.883892
2016-05-15,11.929486
2016-05-16,12.0800934
2016-05-17,11.907395
2016-05-18,6.4812929
2016-05-19,7.4891222
2016-05-20,8.6736817
2016-05-21,10.6770244
2016-05-22,8.6798158
2016-05-23,5.098458
2016-05-24,4.2511695
2016-05-25,7.964776
2016-05-26,8.3441108
2016-05-27,8.57227
2016-05-28,9.059004
2016-05-29,11.307178
2016-05-30,9.257894
2016-05-31,7.224193
2016-06-01,3.7640885
2016-06-02,3.40328268
2016-06-03,2.271447
2016-06-04,1.8001988
2016-06-05,3.6927594
2016-06-06,2.4361546
2016-06-07,2.8914983
2016-06-08,2.4016438
2016-06-09,5.6168063
2016-06-10,12.97221
2016-06-11,14.512875
2016-06-12,9.6988521
2016-06-13,7.9239088
2016-06-14,2.6153885
2016-06-15,5.543261
2016-06-16,7.6814396
2016-06-17,6.623111
2016-06-18,4.6991455
2016-06-19,6.713346
2016-06-20,7.4923578
2016-06-21,9.0304672
2016-06-22,8.7423207
2016-06-23,12.8435372
2016-06-24,11.285902
2016-06-25,7.928976
2016-06-26,7.94285269
2016-06-27,9.3200385
2016-06-28,7.3339565
2016-06-29,8.6138103
2016-06-30,7.3806935
2016-07-01,5.725217
2016-07-02,1.9071177
2016-07-03,2.0179702
2016-07-04,5.430158
2016-07-05,4.1046965
2016-07-06,7.480184
2016-07-07,5.7484234
2016-07-08,6.627533
2016-07-09,8.4785547
2016-07-10,5.4099075
2016-07-11,5.3931655
2016-07-12,3.8819024
2016-07-13,3.3772428
2016-07-14,3.845742
2016-07-15,6.953533
2016-07-16,5.6808578
2016-07-17,4.4223112
2016-07-18,5.6318691
2016-07-19,2.4280233
2016-07-20,4.5142263
2016-07-21,6.508785
2016-07-22,5.8346624
2016-07-23,3.628478417
2016-07-24,12.135214
2016-07-25,8.212223
2016-07-26,5.1091256
2016-07-27,4.4465521
2016-07-28,5.6374385
2016-07-29,6.7317144
2016-07-30,4.875451
2016-07-31,5.9795858
2016-08-01,3.1218378
2016-08-02,5.490685
2016-08-03,4.8430716
2016-08-04,7.234276
2016-08-05,5.7539543
2016-08-06,3.5799332
2016-08-07,1.3845414
2016-08-08,0.9699843
2016-08-09,0.6326994
2016-08-10,1.829498
2016-08-11,2.738239
2016-08-12,5.23133
2016-08-13,5.736882
2016-08-14,7.66277558
2016-08-15,6.209924
2016-08-16,5.1585483
2016-08-17,4.8351702
2016-08-18,4.1481039
2016-08-19,3.4194117
2016-08-20,5.5931926
2016-08-21,4.7447359
2016-08-22,4.352735
2016-08-23,5.9023246
2016-08-24,7.537195
2016-08-25,5.61923
2016-08-26,9.2673112
2016-08-27,11.395397
2016-08-28,6.4501367
2016-08-29,7.12752037
2016-08-30,6.5330742
2016-08-31,7.637227
2016-09-01,5.5513324
2016-09-02,6.436475
2016-09-03,9.654554
2016-09-04,9.073283
2016-09-05,9.9289989
2016-09-06,8.4059155
2016-09-07,7.532444
2016-09-08,5.743232
2016-09-09,1.4220935
2016-09-10,1.637966
2016-09-11,4.1059448
2016-09-12,5.129728
2016-09-13,6.183652
2016-09-14,8.5663392
2016-09-15,10.035493
2016-09-16,10.6960756
2016-09-17,11.810418
2016-09-18,12.666324
2016-09-19,10.5762823
2016-09-20,7.5200085
2016-09-21,6.5840035
2016-09-22,6.265239
2016-09-23,8.1494286
2016-09-24,8.548318
2016-09-25,10.744382
2016-09-26,8.9943693
2016-09-27,9.244688
2016-09-28,10.8237507
2016-09-29,11.7510182
2016-09-30,10.91981
2016-10-01,11.808467
2016-10-02,10.699843
2016-10-03,12.6698886
2016-10-04,10.595494
2016-10-05,10.544946
2016-10-06,10.1816688
2016-10-07,8.255383
2016-10-08,5.872087
2016-10-09,8.62819
2016-10-10,8.9536228
2016-10-11,9.4578888
2016-10-12,11.8928418
2016-10-13,12.159125
2016-10-14,8.337871
2016-10-15,7.779573
2016-10-16,5.6373344
2016-10-17,8.926475
2016-10-18,11.3813517
2016-10-19,11.217652
2016-10-20,11.5110935
2016-10-21,12.0824052
2016-10-22,9.289702
2016-10-23,7.3976746
2016-10-24,9.471125
2016-10-25,14.052473269
2016-10-26,13.974904
2016-10-27,11.505224
2016-10-28,10.5774492
2016-10-29,11.693702
2016-10-30,7.192879686
2016-10-31,4.765598
2016-11-01,6.1167127
2016-11-02,8.420968
2016-11-03,10.5403911
2016-11-04,9.518974
2016-11-05,7.7193256
2016-11-06,9.105793
2016-11-07,12.1568346
2016-11-08,11.196749
2016-11-09,8.9129444
2016-11-10,12.878806
2016-11-11,14.514984
2016-11-12,15.456588
2016-11-13,13.64709864
2016-11-14,8.6941275
2016-11-15,12.142532
2016-11-16,14.655871424
2016-11-17,11.1082175
2016-11-18,7.84461179
2016-11-19,7.383321
2016-11-20,10.8829708
2016-11-21,10.3249207
2016-11-22,10.892018
2016-11-23,14.32869
2016-11-24,14.152152651
2016-11-25,14.6502212
2016-11-26,14.355798
2016-11-27,11.8633048
2016-11-28,9.119599
2016-11-29,8.0515583
2016-11-30,10.509627
2016-12-01,11.4636491
2016-12-02,13.7089167
2016-12-03,12.2246845
2016-12-04,12.5359828
2016-12-05,12.9205295
2016-12-06,14.053742
2016-12-07,15.1157535
2016-12-08,15.844991
2016-12-09,14.891785
2016-12-10,18.29416
2016-12-11,16.650696
2016-12-12,10.109457
2016-12-13,9.094476
2016-12-14,9.2997096
2016-12-15,11.2109487
2016-12-16,12.639182
2016-12-17,10.790707
2016-12-18,15.079651
2016-12-19,16.188996
2016-12-20,10.84447
2016-12-21,13.049104
2016-12-22,14.95806328
2016-12-23,17.270497
2016-12-24,9.4435012
2016-12-25,9.308398
2016-12-26,11.9856782
2016-12-27,15.0255493
2016-12-28,14.746327
2016-12-29,15.939028
2016-12-30,9.0460873
2016-12-31,11.3608478
2017-01-01,13.9610604
2017-01-02,14.81072
2017-01-03,15.7368012
2017-01-04,14.735176
2017-01-05,11.6933596
2017-01-06,7.550955
2017-01-07,8.7698086
2017-01-08,12.0900543
2017-01-09,11.567783
2017-01-10,13.2651804
2017-01-11,16.46443
2017-01-12,16.45641
2017-01-13,16.403674
2017-01-14,13.88002
2017-01-15,14.2317233
2017-01-16,16.47868
2017-01-17,13.889648
2017-01-18,13.1824423
2017-01-19,15.80715935
2017-01-20,12.7975366
2017-01-21,9.0425788
2017-01-22,12.2728184
2017-01-23,14.62830406
2017-01-24,10.410434
2017-01-25,14.362936788
2017-01-26,12.392244
2017-01-27,11.8509533
2017-01-28,14.244198
2017-01-29,15.938916
2017-01-30,15.77084269
2017-01-31,16.117592
2017-02-01,16.33761
2017-02-02,15.84695886
2017-02-03,16.177657
2017-02-04,16.478761
2017-02-05,12.8068716
2017-02-06,17.19051
2017-02-07,18.793166
2017-02-08,18.065207
2017-02-09,13.0120908
2017-02-10,10.345997
2017-02-11,11.82266
2017-02-12,11.350656
2017-02-13,14.0894649
2017-02-14,17.7974111
2017-02-15,14.72457
2017-02-16,13.48848
2017-02-17,14.4628733
2017-02-18,16.856218
2017-02-19,17.930728
2017-02-20,18.694877
2017-02-21,17.5134014
2017-02-22,16.8984896
2017-02-23,15.949004
2017-02-24,15.329785
2017-02-25,14.4737289
2017-02-26,16.0451077
2017-02-27,15.6214335
2017-02-28,16.410821
2017-03-01,16.9017413
2017-03-02,15.36925693
2017-03-03,14.92892106
2017-03-04,13.794958
2017-03-05,14.1720113
2017-03-06,13.349563
2017-03-07,14.1421092
2017-03-08,12.5529908
2017-03-09,10.163344
2017-03-10,13.34059
2017-03-11,18.391981
2017-03-12,18.220676
2017-03-13,18.106442
2017-03-14,15.047738
2017-03-15,10.5997687
2017-03-16,9.623614
2017-03-17,12.04762
2017-03-18,13.9883854
2017-03-19,12.9278349
2017-03-20,10.6940473
2017-03-21,12.6645692
2017-03-22,14.43244235
2017-03-23,15.4140653
2017-03-24,14.41282445
2017-03-25,12.5927351
2017-03-26,14.766566
2017-03-27,16.949752
2017-03-28,16.390236
2017-03-29,16.33114
2017-03-30,14.644158
2017-03-31,15.05296891
2017-04-01,13.710492
2017-04-02,12.615736
2017-04-03,14.74323
2017-04-04,14.9396132
2017-04-05,10.9749774
2017-04-06,15.621574
2017-04-07,11.8352669
2017-04-08,8.475628
2017-04-09,7.462802
2017-04-10,10.497522
2017-04-11,12.151596
2017-04-12,14.66055
2017-04-13,16.70513
2017-04-14,15.917715
2017-04-15,14.884076
2017-04-16,12.1721215
2017-04-17,10.267237
2017-04-18,10.8061074
2017-04-19,9.049784
2017-04-20,9.1958717
2017-04-21,6.780545
2017-04-22,5.8647605
2017-04-23,7.53039574
2017-04-24,8.285373
2017-04-25,9.188378
2017-04-26,10.7999136
2017-04-27,9.89405
2017-04-28,8.938495
2017-04-29,11.2686632
2017-04-30,13.1987011
2017-05-01,11.008686
2017-05-02,4.7024601
2017-05-03,5.7432383
2017-05-04,9.116438
2017-05-05,7.33387557
2017-05-06,5.247285
2017-05-07,5.559301
2017-05-08,6.4434434
2017-05-09,8.332691
2017-05-10,9.452453
2017-05-11,10.636958
2017-05-12,11.866864
2017-05-13,8.3782445
2017-05-14,4.404144
2017-05-15,4.56835
2017-05-16,6.3731912
2017-05-17,6.408346
2017-05-18,12.892916
2017-05-19,10.29244
2017-05-20,6.96094114
2017-05-21,3.702616
2017-05-22,0.6544768
2017-05-23,0.4073605
2017-05-24,6.124016
2017-05-25,7.0679147
2017-05-26,5.3106466
2017-05-27,7.1556014
2017-05-28,10.9215948
2017-05-29,8.732246
2017-05-30,8.811676
2017-05-31,7.84549
2017-06-01,7.17788
2017-06-02,5.4148075
2017-06-03,6.275275
2017-06-04,4.3167234
2017-06-05,3.97375222
2017-06-06,6.92804686
2017-06-07,5.9201515
2017-06-08,5.712354
2017-06-09,5.04004
2017-06-10,5.2856585
2017-06-11,6.32976
2017-06-12,3.2734585
2017-06-13,6.874867
2017-06-14,8.1582
2017-06-15,4.2724155
2017-06-16,2.3167038
2017-06-17,7.113548
2017-06-18,4.699719
2017-06-19,5.9113646
2017-06-20,6.6302068
2017-06-21,4.5594014
2017-06-22,4.087446
2017-06-23,9.4817266
2017-06-24,11.4994749
2017-06-25,8.6017573
2017-06-26,6.286674
2017-06-27,4.493975
2017-06-28,2.1960653
2017-06-29,1.5270114
2017-06-30,1.4822526
2017-07-01,3.0768482
2017-07-02,10.611926
2017-07-03,9.3306463
2017-07-04,6.975722
2017-07-05,5.856811
2017-07-06,3.2120849
2017-07-07,4.094737
2017-07-08,6.1815041
2017-07-09,5.4537804
2017-07-10,6.243359
2017-07-11,5.8761616
2017-07-12,5.208463
2017-07-13,1.134059
2017-07-14,0.0678281
2017-07-15,1.2422627
2017-07-16,1.7666115
2017-07-17,2.8681364
2017-07-18,3.7225208
2017-07-19,2.9327587
2017-07-20,4.0555678
2017-07-21,8.17706
2017-07-22,7.869538
2017-07-23,6.694567
2017-07-24,5.1219499
2017-07-25,5.8848853
2017-07-26,6.113679
2017-07-28,5.4633275
2017-07-29,3.5084395
2017-07-30,0.4781168
2017-07-31,0.2189925
2017-08-01,0.9024388
2017-08-02,6.2748237
2017-08-03,5.066351
2017-08-04,3.0370084
2017-08-05,1.5498668
2017-08-06,4.1456821
2017-08-07,6.2285393
2017-08-08,8.115286
2017-08-09,9.653016
2017-08-10,11.5470552
2017-08-11,6.4599616
2017-08-12,5.992473
2017-08-13,7.737099
2017-08-14,7.89451088
2017-08-15,5.1232497
2017-08-16,5.153952
2017-08-17,6.953583
2017-08-18,8.169615
2017-08-19,6.2547264
2017-08-20,7.965509
2017-08-21,5.512234
2017-08-22,4.0885032
2017-08-23,2.4568864
2017-08-24,3.2835427
2017-08-25,4.3598296
2017-08-26,5.4474216
2017-08-27,6.0844814
2017-08-28,8.797026
2017-08-29,12.383246
2017-08-30,9.7464295
2017-08-31,9.1853065
2017-09-01,7.81236
2017-09-02,6.921931
2017-09-03,6.286501
2017-09-04,6.0481606
2017-09-05,5.69834
2017-09-06,7.1189125
2017-09-07,9.9070791
2017-09-08,6.659606
2017-09-09,6.675269
2017-09-10,5.1200039
2017-09-11,3.6016268
2017-09-12,2.7808337
2017-09-13,4.932863
2017-09-14,7.8373425
2017-09-15,11.1873475
2017-09-16,12.8915511
2017-09-17,8.986144
2017-09-18,9.280216
2017-09-19,5.6179049
2017-09-20,4.6707914
2017-09-21,7.359197
2017-09-22,8.232817
2017-09-23,7.101272
2017-09-24,8.877084
2017-09-25,9.4550224
2017-09-26,12.604962
2017-09-27,11.66431
2017-09-28,9.950133
2017-09-29,7.972149
2017-09-30,7.75286064
2017-10-01,9.0492249
2017-10-02,7.16473866
2017-10-03,8.00595
2017-10-04,8.433238
2017-10-05,8.613612
2017-10-06,8.570795
2017-10-07,9.4040214
2017-10-08,9.271695
2017-10-09,11.4331675
2017-10-10,11.7646059
2017-10-11,10.757916
2017-10-12,7.767265
2017-10-13,8.078205
2017-10-14,8.9349255
2017-10-15,10.02227
2017-10-16,7.72826048
2017-10-17,8.470704
2017-10-18,7.660341
2017-10-19,6.7362339
2017-10-20,6.048795
2017-10-21,10.2726528
2017-10-22,10.0152968
2017-10-23,10.6536477
2017-10-24,9.8161707
2017-10-25,9.693366
2017-10-26,9.2779166
2017-10-27,10.931266
2017-10-28,11.5216315
2017-10-29,13.146343
2017-10-30,12.812032
2017-10-31,12.4491696
2017-11-01,13.0056355
2017-11-02,13.3975192
2017-11-03,12.9919474
2017-11-04,14.480206
2017-11-05,15.55996717
2017-11-06,11.7120075
2017-11-07,8.21115
2017-11-08,10.954328
2017-11-09,10.6849468
2017-11-10,10.46218
2017-11-11,9.832517
2017-11-12,8.00079
2017-11-13,6.5786557
2017-11-14,8.5061167
2017-11-15,10.1037204
2017-11-16,11.6528529
2017-11-17,10.9314126
2017-11-18,12.3989009
2017-11-19,10.3156195
2017-11-20,9.831668
2017-11-21,12.1155207
2017-11-22,10.135795
2017-11-23,12.2276569
2017-11-24,14.926016
2017-11-25,15.9385656
2017-11-26,15.708918
2017-11-27,14.855076
2017-11-28,14.1516993
2017-11-29,13.74138489
2017-11-30,13.0969044
2017-12-01,13.3674103
2017-12-02,14.117338
2017-12-03,15.120388
2017-12-04,15.69722
2017-12-05,16.7694
2017-12-06,17.216825
2017-12-07,17.48921
2017-12-08,18.16521
2017-12-09,17.739557
2017-12-10,18.125092
2017-12-11,16.742094
2017-12-12,17.228917
2017-12-13,14.682298
2017-12-14,13.752767
2017-12-15,12.6893366
2017-12-16,14.7813632
2017-12-17,16.805172
2017-12-18,18.188913
2017-12-19,15.4243748
2017-12-20,13.9019448
2017-12-21,11.3924224
2017-12-22,14.318668
2017-12-23,15.338722
2017-12-24,16.5616624
2017-12-25,16.558886
2017-12-26,17.95561
2017-12-27,13.049073
2017-12-28,9.717759
2017-12-29,6.6914296
2017-12-30,10.2432999
2017-12-31,14.24971
2018-01-01,13.748454
2018-01-02,16.904408
2018-01-03,17.086485
2018-01-04,17.866204
2018-01-05,17.87492
2018-01-06,17.732325
2018-01-07,14.1441968
2018-01-08,12.817928
2018-01-09,16.966396
2018-01-10,17.88877
2018-01-11,17.371323
2018-01-12,18.23693
2018-01-13,18.303762
2018-01-14,18.158495
2018-01-15,18.34783
2018-01-16,19.452069
2018-01-17,19.347502
2018-01-18,19.264796
2018-01-19,17.0393
2018-01-20,17.654891
2018-01-21,20.328568
2018-01-22,20.053836
2018-01-23,18.801328
2018-01-24,19.814728
2018-01-25,19.125223
2018-01-26,19.617358
2018-01-27,21.135915
2018-01-28,20.746937
2018-01-29,21.106033
2018-01-30,20.8453354
2018-01-31,20.942623
2018-02-01,21.17017
2018-02-02,19.905126
2018-02-03,14.458336
2018-02-04,12.016382
2018-02-05,12.962204
2018-02-06,15.262346
2018-02-07,14.69269865
2018-02-08,14.20674
2018-02-09,12.816166
2018-02-10,15.549674
2018-02-11,17.883133
2018-02-12,22.070171
2018-02-13,22.33898
2018-02-14,19.13153
2018-02-15,17.758193
2018-02-16,17.03856
2018-02-17,18.320116
2018-02-18,18.180276
2018-02-19,19.560892
2018-02-20,19.069575
2018-02-21,20.718193
2018-02-22,15.54109704
2018-02-23,12.3801749
2018-02-24,12.928061
2018-02-25,14.82412
2018-02-26,14.89145
2018-02-27,12.559244
2018-02-28,12.4306689
2018-03-01,17.111588
2018-03-02,16.684614
2018-03-03,17.544474
2018-03-04,17.039849
2018-03-05,17.192664
2018-03-06,17.195914
2018-03-07,16.41104
2018-03-08,16.647552
2018-03-09,13.589828
2018-03-10,11.008904
2018-03-11,11.2679476
2018-03-12,11.2645965
2018-03-13,12.3243354
2018-03-14,13.8310033
2018-03-15,12.535262
2018-03-16,13.160022
2018-03-17,14.277289
2018-03-18,12.325834
2018-03-19,12.5397288
2018-03-20,13.505724
2018-03-21,15.561942
2018-03-22,12.5974149
2018-03-23,13.58385
2018-03-24,14.9961711
2018-03-25,14.61169064
2018-03-26,13.621668
2018-03-27,13.496825
2018-03-28,15.3744949
2018-03-29,13.3700368
2018-03-30,14.093611
2018-03-31,12.7129792
2018-04-01,13.7010992
2018-04-02,13.1445476
2018-04-03,12.2497892
2018-04-04,13.106692
2018-04-05,13.7151469
2018-04-06,14.878682
2018-04-07,12.7378709
2018-04-08,12.186529
2018-04-09,9.77471
2018-04-10,10.8848872
2018-04-11,9.389055
2018-04-12,2.2626147
2018-04-13,6.155143
2018-04-14,7.049186
2018-04-15,9.0419894
2018-04-16,11.794446
2018-04-17,12.9705793
2018-04-18,12.76457
2018-04-19,8.2579158
2018-04-20,8.9039611
2018-04-21,10.243017
2018-04-22,11.54804
2018-04-23,7.738722
2018-04-24,7.490317
2018-04-25,8.8903387
2018-04-26,9.4145812
2018-04-27,8.3289428
2018-04-28,8.857278
2018-04-29,13.753028
2018-04-30,15.043024
2018-05-01,14.2800252
2018-05-27,2.9586794
2018-05-28,5.363588
2018-05-29,1.5089883
2018-05-30,2.533619
2018-05-31,2.22638
2018-06-01,1.53769
2018-06-02,2.9798483
2018-06-03,6.3662097
2018-06-04,9.6256529
2018-06-05,11.7276971
2018-06-06,7.834677
2018-06-07,4.6127873
2018-06-08,0.2600134
2018-06-09,4.1322295
2018-06-10,3.60349463
2018-06-11,4.72408
2018-06-12,4.6490673
2018-07-07,2.7590191
2018-07-08,7.11982361
2018-07-09,10.594584
2018-07-10,6.92557351
2018-07-11,3.9539775
2018-07-12,5.180908
2018-07-13,5.3739105
2018-07-14,3.3314664
2018-07-15,7.09037879
2018-07-16,9.1549409
2018-07-17,8.39551
2018-07-18,6.9546914
2018-07-19,6.837284
2018-07-20,6.6156307
2018-07-21,6.788317
2018-07-22,6.805275
2018-07-23,7.960382
2018-07-24,5.096636
2018-07-25,3.345656
2018-07-26,4.6140265
2018-07-27,6.443051
2018-07-28,5.8089706
2018-07-29,6.668651
2018-07-30,6.77670785
2018-07-31,3.084222
2018-08-01,4.072263
2018-08-02,7.32242
2018-08-03,7.3886944
2018-08-04,6.5601475
2018-08-05,5.8513927
2018-08-06,8.298726
2018-08-07,9.7428
2018-08-08,8.473488
2018-08-09,8.5348372
2018-08-10,6.735542
2018-08-11,6.6007324
2018-08-12,4.780822
2018-08-13,4.031147
2018-08-14,5.556519
2018-08-15,8.9622121
2018-12-10,16.881243
2018-12-11,15.1202686
2018-12-12,15.2274492
2018-12-15,13.46765
2018-12-16,14.74281547
2018-12-17,16.134066
2018-12-18,16.9659292
2018-12-19,15.511552
2018-12-20,14.5017451
2018-12-21,12.9407805
2018-12-22,13.002234
2018-12-23,13.452074
2018-12-24,13.752412
2018-12-25,14.7438542
2018-12-26,15.2365792
2018-12-27,15.582916
2018-12-28,14.8757625
2018-12-29,15.323038
2018-12-30,14.7129836
2018-12-31,14.670538
2019-01-01,16.645916
2019-01-02,17.500341
2019-01-03,16.678403
2019-01-04,17.206274
2019-01-05,15.67960103
2019-01-06,16.754862
2019-01-07,16.598661
2019-01-08,15.6085637
2019-01-09,15.40072074
2019-01-10,18.14331
2019-01-11,17.316763
2019-01-12,17.470988
2019-01-13,14.561552
2019-01-14,16.763589
2019-01-15,13.197136
2019-01-16,12.505642
2019-01-17,12.668886
2019-01-18,17.54155
2019-01-19,15.849496507
2019-01-20,18.414254
2019-01-21,15.826578
2019-01-22,13.6722848
2019-01-23,14.8124967
2019-01-24,16.8610639
2019-01-25,14.15121697
2019-01-26,14.93650379
2019-01-27,13.652932
2019-01-28,15.715270923
2019-01-29,19.40279
2019-01-30,21.46422
2019-01-31,20.936198
2019-02-01,21.806922
2019-02-02,18.764943
2019-02-03,15.34572
2019-02-04,17.401975
2019-02-05,17.01936
2019-02-06,17.7846872
2019-02-07,14.1358292
2019-02-08,11.792734
2019-02-09,14.5525075
2019-02-10,15.311372
2019-02-11,15.7610369
2019-02-12,16.035936
2019-02-13,15.347237
2019-02-14,18.155169
2019-02-15,19.186339
2019-02-16,16.3888235
2019-02-17,14.049312
2019-02-18,14.2795935
2019-03-01,10.8896512
2019-03-02,9.05088
2019-03-03,9.5725564
2019-03-04,12.0103271
2019-03-05,13.84876
2019-03-06,13.3450904
2019-03-07,15.150172
2019-03-08,15.779384
2019-03-09,14.28101347
2019-03-10,13.2382833
2019-03-11,13.167793
2019-03-12,15.4698282
2019-03-13,16.153239
2019-03-14,16.710317
2019-03-15,17.767366
2019-03-16,18.268533
2019-03-17,17.381984
2019-03-18,15.4149973
2019-03-19,14.96041
2019-03-20,14.91041
2019-03-21,15.21566277
2019-03-22,15.60426116
2019-03-23,14.55909368
2019-03-24,14.2382431
2019-03-25,14.3801216
2019-03-26,14.747078521
2019-03-27,15.560256
2019-03-28,14.1511151
2019-03-29,13.51140869
2019-03-30,14.1506382
2019-03-31,15.538303143
2019-04-01,15.9284428
2019-04-02,16.77266
2019-04-03,11.0651971
2019-04-04,8.8211546
2019-04-05,8.329942
2019-04-06,9.262746
2019-04-07,7.301061
2019-04-08,7.3415255
2019-04-09,8.09853
2019-04-10,10.292325
2019-04-11,12.8081729
2019-04-12,11.0518948
2019-04-13,7.805984
2019-04-14,5.0742164
2019-04-15,8.1371778
2019-04-16,6.4901035
2019-04-17,5.058929
2019-04-18,6.177822
2019-04-19,6.6710295
2019-04-20,7.511439
2019-04-21,10.15674
2019-04-22,10.415762
2019-04-23,11.44529
2019-04-24,11.2117545
2019-04-25,10.477334
2019-04-26,11.683626
2019-04-27,10.3210465
2019-04-28,11.04604
2019-04-29,10.3964
2019-04-30,8.490906
2019-05-01,5.997697
2019-05-02,6.316086
2019-05-03,6.66073
2019-05-04,8.248599
2019-05-05,8.082572
2019-05-06,9.484245
2019-05-07,8.278043
2019-05-08,7.8138111
2019-05-09,10.0310511
2019-05-10,9.7421
2019-05-11,12.606212
2019-05-12,11.060412
2019-05-13,11.8054786
2019-05-14,8.126947
2019-05-15,6.738964
2019-05-16,9.6874334
2019-05-17,9.5151733
2019-05-18,4.0001437
2019-05-19,6.881327
2019-05-20,8.6563315
2019-05-21,7.50346378
2019-05-22,5.117905
2019-05-23,6.1851926
2019-05-24,8.34955
2019-05-25,8.393985
2019-05-26,7.881716
2019-05-27,8.4824356
2019-05-28,9.300364
2019-05-29,12.1505994
2019-05-30,9.3013533
2019-05-31,9.6087973
2019-06-01,8.8723527
2019-06-02,4.7475034
2019-06-03,2.9434156
2019-06-04,3.804521908
2019-06-05,7.1123094
2019-06-06,8.9102333
2019-06-07,4.8626566
2019-06-08,4.277263
2019-06-09,5.891724
2019-06-10,4.7452457
2019-06-11,7.39747568
2019-06-12,8.4172523
2019-06-13,8.454812
2019-06-14,8.578824
2019-06-15,8.9217771
2019-06-16,7.750814
2019-06-17,6.845528
2019-06-18,5.3288603
2019-06-19,1.409766
2019-06-20,0.4899134
2019-06-21,3.224165
2019-06-22,8.372429
2019-06-23,4.642358
2019-06-24,5.383591
2019-06-25,3.4553528
2019-06-26,2.3167153
2019-06-27,1.3391496
2019-06-28,0.9785148
2019-06-29,0.9829175
2019-06-30,2.7634417
2019-07-01,4.0614946
2019-07-02,4.2536078
2019-07-03,8.351943
2019-07-04,13.607881
2019-07-05,8.340723
2019-07-06,2.6503444
2019-07-07,3.5997036
2019-07-08,4.460166
2019-07-09,5.2318226
2019-07-10,4.7361337
2019-07-11,5.3705985
2019-07-12,7.5830748
2019-07-13,7.6826945
2019-07-14,8.1201777
2019-07-15,8.235475
2019-07-16,6.118131
2019-07-17,8.0403426
2019-07-18,5.221435
2019-07-19,5.047204
2019-07-20,8.4978131
2019-07-21,6.830702
2019-07-22,5.9096645
2019-07-23,4.255853
2019-07-24,4.3834385
2019-07-25,7.307154
2019-07-26,6.6838225
2019-07-27,8.207497
2019-07-28,6.3576805
2019-07-29,6.290142
2019-07-30,5.9959189
2019-07-31,6.4365937
2019-08-01,4.136092
2019-08-02,1.085552
2019-08-03,3.8593887
2019-08-04,5.065739
2019-08-05,5.3326791
2019-08-06,2.5276723
2019-08-07,5.198287
2019-08-08,5.4788694
2019-08-09,6.8725168
2019-08-10,7.286202
2019-08-11,7.5112425
2019-08-12,7.429666
2019-08-13,6.752284
2019-08-14,5.588214
2019-08-15,5.0901527
2019-08-16,4.1053824
2019-08-17,5.2103566
2019-08-18,6.301082
2019-08-19,2.5594245
2019-08-20,2.3223034
2019-08-21,4.366279
2019-08-22,6.487737
2019-08-23,6.127912
2019-08-24,4.461443
2019-08-25,4.771988
2019-08-26,7.031879
2019-08-27,7.316004
2019-08-28,5.0732191
2019-08-29,5.3646245
2019-08-30,6.159773
2019-08-31,7.0930978
2019-09-01,5.6354076
2019-09-02,6.1922757
2019-09-03,6.2838564
2019-09-04,7.4902746
2019-09-05,13.221414
2019-09-06,12.9267807
2019-09-07,6.1164435
2019-09-08,4.560397
2019-09-09,3.491963325
2019-09-10,3.85799037665
2019-09-11,4.21585
2019-09-12,4.961021
2019-09-13,6.793149
2019-09-14,8.153636
2019-09-15,9.315991
2019-09-16,7.288992
2019-09-17,7.537260342
2019-09-18,8.24363
2019-09-19,6.0423308
2019-09-20,7.3358774
2019-09-21,6.2322767
2019-09-22,5.6629586
2019-09-23,7.3874572
2019-09-24,7.67627968
2019-09-25,7.3042466
2019-09-26,4.710795
2019-09-27,4.493022
2019-09-28,7.28175986
2019-09-29,7.882713435
2019-09-30,9.33742
2019-10-01,8.9606735
2019-10-02,5.4123516
2019-10-03,3.566424
2019-10-04,3.6661543
2019-10-05,5.7867153
2019-10-06,8.5318086
2019-10-07,6.2764735
2019-10-08,9.462912
2019-10-09,9.80609
2019-10-10,12.260198
2019-10-11,12.241779
2019-10-12,11.7440071
2019-10-13,9.3864689
2019-10-14,9.9338774
2019-10-15,7.969739
2019-10-16,8.8812992
2019-10-17,8.8073653
2019-10-18,9.4476633
2019-10-19,10.861237
2019-10-20,11.2350784
2019-10-21,10.6557785
2019-10-22,8.299838
2019-10-23,7.959879
2019-10-24,3.702982
2019-10-25,6.041815
2019-10-26,6.840201
2019-10-27,9.4506875
2019-10-28,12.1893987
2019-10-29,10.5673209
2019-10-30,8.174032
2019-10-31,7.736564
2019-11-01,8.957594
2019-11-02,8.517628
2019-11-03,10.1514036
2019-11-04,15.876044
2019-11-05,15.36060687
2019-11-06,14.254774
2019-11-07,13.690714
2019-11-08,16.515945
2019-11-09,15.1460045
2019-11-10,16.10261
2019-11-11,15.42935972
2019-11-12,10.4844053
2019-11-13,8.4693874
2019-11-14,9.344582
2019-11-15,11.286404
2019-11-16,9.4132614
2019-11-17,12.4366274
2019-11-18,14.523014959
2019-11-19,10.184026
2019-11-20,8.277608
2019-11-21,10.509232
2019-11-22,10.623882
2019-11-23,11.505316
2019-11-24,17.09001
2019-11-25,16.803356
2019-11-26,15.834137032
