Date,T_air,T_water,Discharge
1973-01-20,18.32182210286504,,
1973-01-21,18.01606140136704,,
1973-01-22,18.484844462077035,,
1973-01-23,18.62394612630203,,
1973-01-24,14.039530690511016,,
1973-01-25,10.928184763591048,,
1973-01-26,16.635828908283997,,
1973-01-27,16.597292836506995,,
1973-01-28,14.67859547933,,
1973-01-29,14.646862284342037,,
1973-01-30,12.180031077067042,,
1973-01-31,16.876269276937023,,
1973-02-01,18.22864303588904,,
1973-02-02,18.88319295247402,,
1973-02-03,19.72154769897503,,
1973-02-04,21.218031819661007,,
1973-02-05,20.000424957275012,,
1973-02-06,21.85565973917602,,
1973-02-07,23.655815378825025,,
1973-02-08,18.13961563110405,,
1973-02-09,13.02284774780304,,
1973-02-10,18.61773071289105,,
1973-02-11,17.367339070638025,,
1973-02-12,14.462401326497002,,
1973-02-13,13.385680135091036,,
1973-02-14,11.122299448649017,,
1973-02-15,12.69518686930303,,
1973-02-16,14.591001129150015,,
1973-02-17,16.169456736247014,,
1973-02-18,13.71529795328803,,
1973-02-19,13.686353302002033,,
1973-02-20,15.298207855224009,,
1973-02-21,17.16027221679701,,
1973-02-22,16.835452016195006,,
1973-02-23,15.057674662272008,,
1973-02-24,15.608361816406044,,
1973-02-25,18.137425994873013,,
1973-02-26,17.62397155761704,,
1973-02-27,16.865872955322004,,
1973-02-28,16.327670033773018,,
1973-03-01,17.60080871582005,,
1973-03-02,19.11978429158501,,
1973-03-03,18.945687866211017,,
1973-03-04,18.82756322224901,,
1973-03-05,17.726152038574014,,
1973-03-06,17.521980539958008,,
1973-03-07,15.345117187500025,,
1973-03-08,13.27035675048802,,
1973-03-09,14.818458811442042,,
1973-03-10,16.631645456950025,,
1973-03-11,16.076088205973008,,
1973-03-12,14.768237050374012,,
1973-03-13,13.489451344808003,,
1973-03-14,15.925080871581995,,
1973-03-15,19.46669413248702,,
1973-03-16,19.47214787801101,,
1973-03-17,18.298187510172,,
1973-03-18,15.525905863443995,,
1973-03-19,12.948729451497002,,
1973-03-20,16.164231872559014,,
1973-03-21,16.95934448242201,,
1973-03-22,16.965094502767045,,
1973-03-23,16.305670674642045,,
1973-03-24,14.451085662842049,,
1973-03-25,10.947459157308003,,
1973-03-26,12.166333770752033,,
1973-03-27,7.713370259603039,,
1973-03-28,8.819722747803041,,
1973-03-29,10.931836700440044,,
1973-03-30,12.736099497477028,,
1973-03-31,14.36544570922905,,
1973-04-01,16.18761978149405,,
1973-04-02,13.066763814290027,,
1973-04-03,10.279298400879044,,
1973-04-04,9.978447214762014,,
1973-04-05,10.841767883301031,,
1973-04-06,10.04340133667,,
1973-04-07,9.953847503662018,,
1973-04-08,9.648995971679994,,
1973-04-09,12.968999481201024,,
1973-04-10,12.641838328044004,,
1973-04-11,13.161716715495004,,
1973-04-12,10.302224731445053,,
1973-04-13,13.207713063558003,,
1973-04-14,11.934551493327035,,
1973-04-15,11.850298817952025,,
1973-04-16,15.458473459879997,,
1973-04-17,14.461226399740042,,
1973-04-18,10.981083170573015,,
1973-04-19,10.51754786173501,,
1973-04-20,13.096679941813022,,
1973-04-21,14.834519958496005,,
1973-04-22,13.812890625000025,,
1973-04-23,15.23796106974305,,
1973-04-24,12.243711090088029,,
1973-04-25,7.269296264649029,,
1973-04-26,10.558372751872014,,
1973-04-27,13.447816467285008,,
1973-04-28,13.264751688639024,,
1973-04-29,14.190293884277024,,
1973-04-30,14.931853230794047,,
1973-05-01,10.582517242432004,,
1973-05-02,12.61041920979801,,
1973-05-03,13.046556091309014,,
1973-05-04,15.081244405111022,,
1973-05-05,16.85567881266303,,
1973-05-06,14.280732727051031,,
1973-05-07,11.893827056885016,,
1973-05-08,8.876650746663017,,
1973-05-09,11.538218434652038,,
1973-05-10,11.070092773438034,,
1973-05-11,8.04147364298501,,
1973-05-12,11.372880554199014,,
1973-05-13,11.315726216634005,,
1973-05-14,9.419435119629044,,
1973-05-15,9.150006866455044,,
1973-05-16,9.227605438232048,,
1973-05-17,11.048198954264024,,
1973-05-18,9.813506062826036,,
1973-05-19,9.122178649902024,,
1973-05-20,10.683334604899017,,
1973-05-21,8.543391164143998,,
1973-05-22,4.577202097575025,,
1973-05-23,8.240725453695006,,
1973-05-24,11.55607376098601,,
1973-05-25,12.649463907878044,,
1973-05-26,8.00105311075805,,
1973-05-27,8.955279286702023,,
1973-05-28,10.791347757975018,,
1973-05-29,10.55011647542301,,
1973-05-30,11.321106211344045,,
1973-05-31,10.718851979574026,,
1973-06-01,9.163729604085006,,
1973-06-02,8.514422353109012,,
1973-06-03,8.877254740397007,,
1973-06-04,11.15545806884802,,
1973-06-05,12.919095611572004,,
1973-06-06,11.368742879232002,,
1973-06-07,10.807191467285008,,
1973-06-08,11.176619466146008,,
1973-06-09,12.420682525635016,,
1973-06-10,8.90658721923802,,
1973-06-11,7.9649787902829985,,
1973-06-12,6.809528605143044,,
1973-06-13,6.460928853353039,,
1973-06-14,7.655852254232002,,
1973-06-15,10.569973246257009,,
1973-06-16,7.780432637533011,,
1973-06-17,5.640036519369005,,
1973-06-18,5.743526713053029,,
1973-06-19,4.497483825684014,,
1973-06-20,3.4848622639970017,,
1973-06-21,4.30121765136704,,
1973-06-22,4.7757456461590095,,
1973-06-23,6.37943420410204,,
1973-06-24,6.894614156087016,,
1973-06-25,8.401349639892999,,
1973-06-26,10.983700052897008,,
1973-06-27,8.525224304199014,,
1973-06-28,6.094761149089038,,
1973-06-29,5.674049631754031,,
1973-06-30,4.958361562093046,,
1973-07-01,6.38095245361302,,
1973-07-02,4.365436808268044,,
1973-07-03,3.158194478353039,,
1973-07-04,1.560777282715037,,
1973-07-05,4.027146911621003,,
1973-07-06,5.843125915527025,,
1973-07-07,5.905848439533997,,
1973-07-08,3.5459902445469997,,
1973-07-09,5.889418538411007,,
1973-07-10,5.695630645752033,,
1973-07-11,4.964758809408011,,
1973-07-12,4.434566752116041,,
1973-07-13,6.055215454101017,,
1973-07-14,7.074571228027025,,
1973-07-15,7.455107625326036,,
1973-07-16,7.996653493245049,,
1973-07-17,8.667342122396008,,
1973-07-18,8.268248494466036,,
1973-07-19,7.50750885009802,,
1973-07-20,7.447590128580998,,
1973-07-21,6.106205240885004,,
1973-07-22,7.942680613200025,,
1973-07-23,9.899538930256996,,
1973-07-24,9.044028218587016,,
1973-07-25,7.494926706950025,,
1973-07-26,7.710671997070051,,
1973-07-27,6.993367767334007,,
1973-07-28,5.755857086182004,,
1973-07-29,5.395055389404035,,
1973-07-30,4.929168955485011,,
1973-07-31,4.962762451172011,,
1973-08-01,4.901638285318995,,
1973-08-02,4.48310241699204,,
1973-08-03,5.7166152954100085,,
1973-08-04,7.72233479817703,,
1973-08-05,7.725326792399016,,
1973-08-06,8.296861267090037,,
1973-08-07,6.879107411703046,,
1973-08-08,6.213408406576036,,
1973-08-09,8.16830724080404,,
1973-08-10,9.832237497965025,,
1973-08-11,10.330985005697016,,
1973-08-12,10.368953959147008,,
1973-08-13,11.720160420736022,,
1973-08-14,10.73898722330705,,
1973-08-15,8.793687438965037,,
1973-08-16,7.479300435384005,,
1973-08-17,6.122963205973008,,
1973-08-18,5.520630137126034,,
1973-08-19,4.589804585775028,,
1973-08-20,8.259812927246003,,
1973-08-21,11.899877166748013,,
1973-08-22,6.268713887532044,,
1973-08-23,3.6532697041830033,,
1973-08-24,3.826523081461005,,
1973-08-25,5.050650533040027,,
1973-08-26,7.574587758381995,,
1973-08-27,9.029447174072004,,
1973-08-28,9.692185974121005,,
1973-08-29,9.73359069824204,,
1973-08-30,9.749447123210018,,
1973-08-31,8.906481679281,,
1973-09-01,8.20355377197302,,
1973-09-02,6.95787582397503,,
1973-09-03,7.953368123372002,,
1973-09-04,10.206522878011016,,
1973-09-05,9.868281300863032,,
1973-09-06,9.15068588256804,,
1973-09-07,8.416319783529048,,
1973-09-08,7.370343780517999,,
1973-09-09,5.205339050293048,,
1973-09-10,6.644751485189033,,
1973-09-11,10.16507619222,,
1973-09-12,9.02135111490901,,
1973-09-13,9.237418111165027,,
1973-09-14,10.778460439046,,
1973-09-15,12.883134460449014,,
1973-09-16,9.937964375814031,,
1973-09-17,7.568311309815044,,
1973-09-18,8.152254994710006,,
1973-09-19,11.420062001546,,
1973-09-20,11.829916890462016,,
1973-09-21,13.241311645508006,,
1973-09-22,11.209996795654035,,
1973-09-23,8.989676411947016,,
1973-09-24,8.133795674642045,,
1973-09-25,10.209823862712028,,
1973-09-26,11.640387471517045,,
1973-09-27,12.83729960123702,,
1973-09-28,14.653084055583008,,
1973-09-29,14.053160603841036,,
1973-09-30,14.093441263835018,,
1973-10-01,14.39821523030605,,
1973-10-02,11.125858561198015,,
1973-10-03,9.189600880941043,,
1973-10-04,7.016290283203034,,
1973-10-05,6.376336669922011,,
1973-10-06,11.034338887532044,,
1973-10-07,10.82016270955404,,
1973-10-08,11.14262161254902,,
1973-10-09,11.610414123535008,,
1973-10-10,12.212533569336015,,
1973-10-11,13.832887268066033,,
1973-10-12,15.00319569905605,,
1973-10-13,15.518457031250025,,
1973-10-14,14.058166758219045,,
1973-10-15,14.309846496581995,,
1973-10-16,11.288997904460018,,
1973-10-17,8.323682403565044,,
1973-10-18,6.652688598633006,,
1973-10-19,10.879640197754044,,
1973-10-20,12.28944295247402,,
1973-10-21,15.698243713379044,,
1973-10-22,16.93899052937803,,
1973-10-23,16.151691691081,,
1973-10-24,10.098484293620004,,
1973-10-25,7.324348704019997,,
1973-10-26,8.729393259684002,,
1973-10-27,10.360309855143043,,
1973-10-28,9.059351857503032,,
1973-10-29,8.583341217041038,,
1973-10-30,10.973214721679994,,
1973-10-31,12.762190755207996,,
1973-11-01,14.968605295817042,,
1973-11-02,15.915188090007009,,
1973-11-03,18.06026738484701,,
1973-11-04,18.974029795329045,,
1973-11-05,16.484740193685013,,
1973-11-06,18.807951863607,,
1973-11-07,18.22414169311503,,
1973-11-08,18.40536651611302,,
1973-11-09,14.471757507324014,,
1973-11-10,12.620295461018998,,
1973-11-11,11.056872304281,,
1973-11-12,14.326888020832996,,
1973-11-13,14.781566874186012,,
1973-11-14,14.199697113037018,,
1973-11-15,11.84760818481402,,
1973-11-16,10.424193318685012,,
1973-11-17,11.175800577800032,,
1973-11-18,12.950035349528036,,
1973-11-19,12.449697113037018,,
1973-11-20,10.759416198730037,,
1973-11-21,12.484727478027024,,
1973-11-22,13.67165273030605,,
1973-11-23,12.064098612467037,,
1973-11-24,13.215904490153036,,
1973-11-25,13.66422170003301,,
1973-11-26,13.594942982991997,,
1973-11-27,14.491063690186024,,
1973-11-28,12.910894012451024,,
1973-11-29,11.21588923136403,,
1973-11-30,14.444406127929994,,
1973-12-01,16.406208292643043,,
1973-12-02,14.66580988566102,,
1973-12-03,13.81584192911805,,
1973-12-04,15.723339335124024,,
1973-12-05,17.528605397542037,,
1973-12-06,17.44718831380203,,
1973-12-07,17.540906524658,,
1973-12-08,16.418499247233,,
1973-12-09,15.763909912109,,
1973-12-10,11.05275624593105,,
1973-12-11,15.846517181395996,,
1973-12-12,13.554349517822004,,
1973-12-13,13.067928568522008,,
1973-12-14,15.477655029297011,,
1973-12-15,14.72010701497402,,
1973-12-16,15.777148183187023,,
1973-12-17,18.09220657348601,,
1973-12-18,16.91515884399405,,
1973-12-19,11.681837972005042,,
1973-12-20,9.780314381917036,,
1973-12-21,12.043651835124024,,
1973-12-22,13.056012725830044,,
1973-12-23,13.590861256917036,,
1973-12-24,17.427831268311024,,
1973-12-25,17.772949473063022,,
1973-12-26,17.21134084065801,,
1973-12-27,15.726290639241997,,
1973-12-28,14.345417277018043,,
1973-12-29,14.95001627604205,,
1973-12-30,15.435085550943995,,
1973-12-31,17.451263682048022,,
1974-01-01,16.323890940348008,,
1974-01-02,18.56192932128903,,
1974-01-03,18.80068613688104,,
1974-01-04,14.628778076172011,,
1974-01-05,14.024714406331045,,
1974-01-06,18.945773061116995,,
1974-01-07,19.94753545125303,,
1974-01-08,19.46610794067402,,
1974-01-09,13.091985321045,,
1974-01-10,10.429808553060012,,
1974-01-11,10.228294626872014,,
1974-01-12,12.333121236165027,,
1974-01-13,11.85903574625604,,
1974-01-14,12.36657485961905,,
1974-01-15,15.723733520508006,,
1974-01-16,16.803088124593046,,
1974-01-17,15.373707071940032,,
1974-01-18,13.864203389486022,,
1974-01-19,16.91569544474305,,
1974-01-20,16.77392222086604,,
1974-01-21,14.588333384196003,,
1974-01-22,18.293050384521,,
1974-01-23,17.916248575845998,,
1974-01-24,16.53907165527403,,
1974-01-25,12.741433715820053,,
1974-01-26,10.39518636067703,,
1974-01-27,13.360531107585018,,
1974-01-28,12.967574055990042,,
1974-01-29,18.30514933268205,,
1974-01-30,18.417905426025012,,
1974-01-31,18.77675272623702,,
1974-02-01,13.803742980956995,,
1974-02-02,19.70454177856402,,
1974-02-03,21.43160654703803,,
1974-02-04,21.129226938884017,,
1974-02-05,20.386111195881995,,
1974-02-06,17.852073923747014,,
1974-02-07,17.603406524658,,
1974-02-08,20.40290095011403,,
1974-02-09,22.43891677856402,,
1974-02-10,23.057358042399017,,
1974-02-11,17.932739512126034,,
1974-02-12,15.831583913167036,,
1974-02-13,19.53849817911805,,
1974-02-14,22.027864074707,,
1974-02-15,22.86236724853501,,
1974-02-16,17.229686991374024,,
1974-02-17,15.266215260824026,,
1974-02-18,16.356048838298022,,
1974-02-19,15.669511413574014,,
1974-02-20,19.11075744628903,,
1974-02-21,18.543286895752036,,
1974-02-22,16.241216278076024,,
1974-02-23,15.705754852295,,
1974-02-24,17.551871236165027,,
1974-02-25,15.69980138142904,,
1974-02-26,17.882299041748013,,
1974-02-27,17.313240305583008,,
1974-02-28,14.914422607422011,,
1974-03-01,13.046501413981048,,
1974-03-02,8.914655303955044,,
1974-03-03,12.529251352946003,,
1974-03-04,11.21471048990901,,
1974-03-05,14.89466756184902,,
1974-03-06,14.839578247070053,,
1974-03-07,16.45870615641303,,
1974-03-08,15.717781321208008,,
1974-03-09,16.211915588379043,,
1974-03-10,16.63644053141303,,
1974-03-11,17.235740915934002,,
1974-03-12,14.57027842203803,,
1974-03-13,14.130077616374024,,
1974-03-14,14.935622151692996,,
1974-03-15,17.214040374755996,,
1974-03-16,16.290185546875023,,
1974-03-17,14.045166269938022,,
1974-03-18,8.859538014730049,,
1974-03-19,7.20028966267904,,
1974-03-20,6.610077158610011,,
1974-03-21,6.616179402669047,,
1974-03-22,7.886973317464026,,
1974-03-23,10.781939442953046,,
1974-03-24,10.780062611898018,,
1974-03-25,9.827639516195006,,
1974-03-26,11.018411254883006,,
1974-03-27,11.907704925537018,,
1974-03-28,10.56459070841504,,
1974-03-29,11.23414382934601,,
1974-03-30,11.962458546956045,,
1974-03-31,13.020557657878044,,
1974-04-01,14.14863357543902,,
1974-04-02,16.225546773275028,,
